canonical,activity
Cn1c(CC(=O)Nc2cccc(C3CC3)c2)nc(N2CCOCC2)cc1=O,1
COc1ccc2c(c1)=C(CCNC(=S)Nc1cccc(Br)c1)C(C)[NH+]=2,0
CC(C)CC([NH3+])C(O)c1cc(Br)c2c(c1)OCCO2,0
CC(O)C[NH2+]CC[NH2+]Cc1ccc(-c2ccc(Br)cc2)o1,0
OCC1CCN(c2ncc3c(n2)CCCC3[NH2+]Cc2cccc(Cl)c2)CC1,0
CC(C)Oc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCN2CCC2)CC1,1
Oc1ccc(C2NCCC3=c4cc(Cl)ccc4=[NH+]C32)cc1O,0
Cc1n[nH]c2ccc(-c3nnc(NCC(N)Cc4ccc(Cl)cc4)s3)cc12,1
COc1ccc(OC)c(NC(=O)CSc2nnc(NN=C(C)c3ccc4ccccc4c3)n2N)c1,0
CCN(c1nc[nH+]c(Nc2ccccc2C(=O)OC)c1N)c1cccc2ccccc12,0
CN(Cc1ccccc1Br)C(=[NH2+])NC1CC1,0
Cc1ccc(-c2nn(-c3ccccc3)cc2C2NC(=O)c3n[nH]c(C)c3N2)o1,0
CC[NH+]1CCN(Cc2c(O)ccc3c(=O)c(Oc4ccccc4C(C)C)c(C(F)(F)F)oc23)CC1,0
NC1(C(=O)NC(Cc2ccccc2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,1
CC(=O)Nc1cc(NC(=O)NC(C)C[NH+]2CC(C)CC(C)C2)ccc1F,0
CC1CC(C)C[NH+](CC(C)NC(=O)NNC(=O)Cc2ccccc2F)C1,0
CC(C(=O)Nc1ccc(S(N)(=O)=O)cc1)[NH+]1CCCN(c2ccc(C(F)(F)F)cn2)CC1,0
CC(C)(C)NC(=O)NC(=O)CCSC1NN=C(C2=c3ccccc3=[NH+]C2)N1C1CC1,0
CC1CC[NH+](C(C)CNC(=O)NCC(=O)NCC(F)(F)F)CC1,0
COc1ccc(CN2C(=O)C3C(CC(N)=O)[NH2+]C4(C(=O)Nc5c(Cl)cc(C)cc54)C3C2=O)cc1,0
O=C(NCCc1cccs1)C1CSCC(c2ccccc2Cl)[NH2+]1,0
N#Cc1ccc(-c2cnc3cc(-c4ccccc4)c(-c4ccc(C5(N)CCC5)cc4)nn23)cc1,1
Cc1ccsc1C=Nn1cnc2sc(C)c(C)c2c1=O,0
CC1(C)CC(NC(=O)NC(CO)C(O)c2ccc([N+](=O)[O-])cc2)CC(C)(C)[NH2+]1,0
O=C(NC(c1cccc(Cl)c1Cl)C1CCNCC1)c1ccc2cnccc2c1,1
COc1c(Br)cc(Cl)cc1S(=O)(=O)NC1CC1[NH3+],0
CC([NH3+])Cc1csc(Nc2ccc(N3CCCC3)cc2)n1,0
CC[NH+](CC)CCN(Cc1cccs1)C(=O)Nc1cc(C(=O)Nc2ccccc2)ccc1C,0
Cc1ccc(-c2nc(SC(C(=O)C3=c4ccccc4=[NH+]C3)c3ccccc3)[nH]c2-c2ccc(C)cc2)cc1,0
O=c1ccc(-c2nnc(C3CCN(Cc4ccc(-c5nc6cc[nH]c(=O)c6cc5-c5ccccc5)cc4)CC3)[nH]2)c[nH]1,1
NC(=O)C1C2=C(CCC2)SC1NC(=O)CCC1=c2ccccc2=[NH+]C1,0
CCCCCCCCCCCCc1ccc(S(=O)(=O)Nc2nncs2)cc1,1
COc1ccc(C(C)NC(=O)C2(N)CCN(c3ncnc4[nH]ccc34)CC2)cc1OC,1
Cc1ccc(NC(=S)Nc2ccc(Cc3ccc(NC(=S)Nc4ccc(C)cc4)cc3)cc2)cc1,0
CCN(c1cccc(C)c1)c1nc[nH+]c(Nc2ccccc2C)c1N,0
CCOC(=O)C1NN(c2ccc(C)cc2)C(=O)CC1NCCC1=c2ccccc2=[NH+]C1,0
CC1(C)OC2OC(CI)C3OC(C)(C)OC3C2O1,0
OCCOc1ccc(C[NH2+]C2CCCc3ccccc32)c(Br)c1,0
Cc1ccccc1CSC1=NNC(Cc2cc(=O)[nH]c(=O)[nH]2)N1c1ccc(Cl)cc1,0
C#Cc1cccc(NC(=S)NNC(=O)CNC(=O)c2cccc(C)c2)c1,0
Cc1ccc(S(=O)(=O)N[NH+]=c2oc3cc(O)ccc3cc2C(=O)Nc2cccc(C)c2)cc1,0
CC1CCCC(NC(=O)C[NH+]2CCN(CC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)CC2)C1C,0
NC(COCc1ccccc1)COc1cncc(C=Cc2ccncc2)c1,1
COc1cccc(C=NNC(=O)C(NC(=O)c2ccc(Cl)c(Cl)c2)C(C)C)c1OCC(N)=O,0
CC(=O)NNC(=O)C(C)Sc1n[nH]c(NN=C(C)c2ccc(Br)cc2)n1,0
COc1ccc(C(CNc2nc(=O)c(Cc3ccc(C(C)C)cc3)n[nH]2)[NH+]2CCCC2)cc1,0
C[NH+](C)CCCNC(=O)C(=O)Nc1ccccc1C(=O)NC12CC3CC(CC(C3)C1)C2,0
Cc1n[nH]c2ccc(-c3cc(OCC(N)Cc4ccccc4)cnc3-c3ccc[nH]3)cc12,1
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1cccc2[nH]cnc12,1
Nc1ncccc1-c1nc2ccc(Nc3ccc(N4CCOCC4)cc3)nc2n1-c1ccc(C2(N)CCC2)cc1,1
COc1ccc(NC(=O)Nc2ccc(Nc3cc(N(C)C)nc(C)[nH+]3)cc2)cc1Cl,0
C[NH+]1CCN(c2nc3c(c(Oc4cccc(F)c4)n2)CN(S(=O)(=O)c2ccc(Cl)cc2)CC3)CC1,0
CNS(=O)(=O)c1ccc(CNC(=O)NCC(c2cccs2)[NH+]2CCCC2)cc1,0
CCCOc1cccc(C2c3c(oc4ccc(Br)cc4c3=O)C(=O)N2CC[NH+](CC)CC)c1,0
O=C1OCC(C(=NNc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c2ccccc2)C1Cc1ccccc1,0
Cc1ccc(Br)cc1NS(=O)(=O)c1ccc(CC[NH3+])cc1,0
CCc1cc(C(Nc2cccc[nH+]2)c2ccccc2F)c(NC(=O)c2ccco2)s1,0
Cc1ccc(SCC(=O)NNC(=O)NCC2([NH+](C)C)CCCC2)cc1,0
NC(=O)C(SC1NN=C(C2=c3ccccc3=[NH+]C2)O1)c1ccc(F)cc1,0
Cc1ccc(C(C)NS(=O)(=O)c2ccc(CC[NH3+])cc2)s1,0
C#CCN(Cc1ccc(C)cc1)C(=O)NC1CC(C)(C)[NH2+]C(C)(C)C1,0
CSc1ncc2cc(-c3ccccc3)c(-c3ccc(CNCCc4n[nH]c(C)n4)cc3)nc2n1,1
CNC(=S)N1N=C(C2C(=O)[NH+]=c3ccc(Cl)cc3=C2c2ccccc2)CC1c1ccccc1OC,0
COC(=O)Nc1ccc(NC(=O)NCC(C)(C)[NH+]2CC(C)CC(C)C2)cc1,0
CC(C)C(NC(=O)C1CN(C(=O)c2cc(Cl)ccc2F)CC12CC[NH2+]CC2)C(=O)NC(C)(C)C,0
Nc1ccc[nH+]c1N1CCC(N2CCOCC2)C1,0
CCC([NH3+])C(c1ccccc1Br)N1CCNC(=O)C1,0
C[NH+](CC(=O)NCCc1ccc(S(N)(=O)=O)cc1)C1CCc2ccccc21,0
CON=C(N)c1ccc(-c2ccc3nc(-c4ccc(C(N)=NOC)cc4)cn3c2)cc1,0
O=C(CNC(=O)Nc1ccc(N2CCCC2)[nH+]c1)Nc1ccc(F)c(F)c1,0
Cc1ccc(C(NC(=S)Nc2ccc(Cl)cc2)=[NH+]Cc2ccccc2)cc1,0
CCOc1cc(C2C(C(=O)Nc3ccccc3C)=C(C)Nc3ncnn32)ccc1OCc1cccc(C)c1,0
CC[NH+](CC(=O)NCCC1=c2ccccc2=[NH+]C1)CC(=O)Nc1cccc(OC)c1,0
CCN(CC)c1ccc(C2C3CCCCC3(O)CC[NH+]2CC(=O)NCc2ccco2)cc1,0
CC(=O)N[NH+]=C(N)SC1CC(=O)N(c2ccc(C(C)=O)cc2)C1=O,0
COc1ccc(CCC(=O)N2CC(C(=O)NCCCC[NH+](C)C)C3(CC[NH2+]CC3)C2)cc1,0
CC1(O)CC(N)(c2ccc(-c3nc4n(c3-c3ccccc3)COc3cccnc3-4)cc2)C1,1
Cc1ccc(N2C(=O)C3C4=C(CCCC4)SC3NC2SCC2[NH+]=c3ccccc3=[NH+]2)cc1,0
CC(C)(C)NC(=O)C(c1cc([N+](=O)[O-])ccc1Cl)N(Cc1ccco1)C(=O)c1c(O)cccc1O,0
Cc1cc(C(=O)N2CC(C(=O)NCC3COC(C)(C)O3)C3(CC[NH2+]CC3)C2)ccc1Br,0
NC(CNc1ncc(-c2ccc3[nH]ncc3c2)s1)Cc1ccc(C(F)(F)F)cc1,1
c1ccc(-c2cc(-c3nn[nH]n3)cnc2-c2ccc(CNCc3ccc(-c4csnn4)cc3)cc2)cc1,1
Cn1ncc(Br)c1-c1ccc(C(=O)NC2CNCCC2c2cccc(F)c2)nc1,1
Cc1sc2nc(C[NH+]3CCOCC3)nc(NCCc3ccc(S(N)(=O)=O)cc3)c2c1C,0
CC(N)C(c1ccc(Br)s1)[NH+](CCO)C1CCCCC1,0
O=C(NCc1cc[nH+]c(N2CCCC2)c1)Nc1cc(C(F)(F)F)c[nH]c1=O,0
COc1ccc(-c2nnc(SCC(=O)NCCC3=c4ccccc4=[NH+]C3)n2C2CCCCC2)cc1,0
CSc1ccc(C(C[NH3+])N(C)Cc2cc(Br)cs2)cc1,0
CC(C)c1c[nH+]c2c(c1NOCCO)c(=O)n(C)c(=O)n2C,0
CCC(C)C(NC(=O)c1ccc(C(C)C)cc1)C(=O)NC1[NH+]=c2ccccc2=[NH+]1,0
Cc1ccc(-n2cc(-c3ccc(Cl)cc3)[nH]c2=NC(=O)C[NH2+]CC(C)C)cc1C,0
CCC(NS(=O)(=O)c1ccc(C[NH3+])s1)c1cccs1,0
Cc1ccccc1C(CC(=O)Nc1cccc2c1CCCC2)NC(N)=O,0
CCc1nc2cnc3ccc(C#Cc4cccnc4)cc3c2n1-c1ccc(CC#N)cc1,1
[C-]#[N+]c1cccc(C(=O)Nc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)c1,1
NC(CNc1ncc(-c2ccc3[nH]ncc3c2)s1)Cc1ccc(C(F)(F)F)cc1,1
CC(OC(=O)c1ccc2c(c1N)C(=O)c1ccccc1C2=O)C(=O)NC(C)c1ccc(F)cc1,0
Cc1ccc2nc(C(C)NC(=O)C3CN(C(=O)c4c(C)noc4-c4cc(C)on4)CC34CC[NH2+]CC4)[nH]c2c1,0
NCC(O)(c1ccc(Cl)cc1)c1ccc(-c2cn[nH]c2)cc1,1
CC(=O)NC(CC1=c2ccccc2=[NH+]C1)C(=O)NNC(=O)CN(C)S(=O)(=O)c1ccc(C)cc1,0
O=S(=O)(Cc1ccccc1)NC1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1,1
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3cc[nH]c(=O)c3)cn2CCN2CCC2)CC1,1
NC1(c2ccc(-c3nc4cc(-n5cccn5)ccn4c3-c3ccccc3)cc2)CCC1,1
CC1CC[NH+](c2ccc(NC(C)C(=O)c3c(N)n(C)c(=O)n(C)c3=O)cc2)CC1,0
CC(=O)NC1CCN(c2ncnc3[nH]cc(C)c23)C1,1
CC[NH+]1CCCC1CNS(=O)(=O)c1cc(N)cc(C)c1C,0
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1cccc(OC(F)F)c1,1
Cc1ccc2c(c1)=[NH+]C(C(=O)[O-])C=2C[NH2+]CCc1ccccc1Cl,0
Cc1c[nH+]c(CN(C)CC2=C(c3cc(C)sc3C)NN(c3ccccc3F)C2)[nH]1,0
NC1=[NH+]C(C(O)c2ccccc2)C(c2ccc(Cc3ccccc3)cc2)S1,0
O=C(NC(CC1=c2ccccc2=[NH+]C1)C(=O)NCC1NN=C2CCCN21)c1cccs1,0
Clc1ccc(C(NCc2ccccc2)c2ccc(-c3cn[nH]c3)cc2)cc1,1
CC1CC(C)CN(S(=O)(=O)c2ccc(C(=O)N(CCC[NH+](C)C)c3nc4c(F)cccc4s3)cc2)C1,0
Cc1cncc2cccc(S(=O)(=O)N3CCCNCC3C)c12,1
NC(=O)c1sc2[nH+]c3c(c(C=Cc4ccco4)c2c1N)CCCCCC3,0
NC(=O)NC(=O)CC[NH+]1CCCC1C(=O)N1CCNCC1,0
CC(Sc1nnc(-c2ccc(C(C)(C)C)cc2)n1C1CCCC1)C(=O)Nc1sccc1C(N)=O,0
COc1ccc2c(c1)CCC(n1nc(C)c(C)c1C)C2[NH3+],0
C[NH+]1CCN(CCNC(=O)c2cnn(-c3ccccc3Cl)c2C2CCN(C(=O)OC(C)(C)C)CC2)CC1,0
CC1(C)CC(NC(=S)N(CCN2CCOCC2)CC2CC=CCC2)CC(C)(C)[NH2+]1,0
Nc1nc(NCCC[NH+]2CCOCC2)nc(NCCO)c1[N+](=O)[O-],0
NC(=O)c1cccc(C[NH2+]Cc2ccc(I)o2)c1,0
CCCCc1ccc(NS(=O)(=O)c2ccc(C)c(C(=O)NNC3=NC(=O)C(C)N=[NH+]3)c2)cc1,0
O=C(Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccc2ccccc2c1,1
CNC(=O)NC(=O)CCC[NH+](C)CC(=O)Nc1ccccc1Cl,0
CC(=O)Nc1cc(NC(=O)NCC(C)(C)[NH+]2CCCCC2)c(F)cc1F,0
CC(C)[NH+]1CCc2c(sc(NC(=O)c3cc(=O)c4ccccc4o3)c2C(N)=O)C1,0
CC(C)[NH+](C)Cc1ccccc1CNC(=O)C(=O)Nc1ccccc1CC(N)=O,0
CC(C)(C)NC(=O)NC(=O)COC(=O)c1c(-c2ccccc2)csc1NC(=O)c1cccs1,0
Nc1cccc(C(O)CC[NH+]2CCN(c3ccccc3)CC2)c1,0
C[NH+](C)CC(C)(C)CNC(=O)CC1C(=O)NCC[NH+]1Cc1ccc(F)cc1,0
COc1ccc2cc(C(=O)N3CCC(C(C)C(=O)NCCC4=c5ccccc5=[NH+]C4)CC3)[nH]c2c1,0
CC(C)c1ccc(S(=O)(=O)c2cnc(SCC(=O)Nc3ccc(Cl)cc3)nc2N)cc1,0
O=C(c1cc2n(n1)C(C(F)(F)F)CC(c1ccc3c(c1)OCO3)N2)N1CCN(C(c2ccccc2)c2ccccc2)CC1,0
O=C(CSc1nc2ncc(Cl)cc2[n-]1)Nc1nccs1,0
Cc1cc(N2CCCCC2)[nH+]c2ccc(NC(=O)Cn3nc(C(F)(F)F)c(Br)c3C)cc12,0
Cc1ccc(OCC2CCC(C[NH3+])O2)c(Br)c1,0
Cn1cc(S(=O)(=O)NC(C[NH+]2CCc3ccccc3C2)C(C)(C)C)cc1C(N)=O,0
CCC([NH2+]Cc1ccc(Br)cc1)c1cc(Br)ccc1O,0
O=C(NC1N=C(C2=c3ccccc3=[NH+]C2)CS1)C1CC(=O)N(C2CCCC2)C1,0
Cc1c(C(=O)Nc2ccc(I)cc2)oc2c1C(=NNC(N)=[NH2+])CC(C)(C)C2,0
NC1(c2ccc(-c3nc4n(c3-c3ccccc3)COc3cnccc3-4)cc2)CC(O)(C2CC2)C1,1
O=C(CC(O)(c1ccccc1)c1ccccc1)NNC1=c2ccccc2=[NH+]C1=O,0
Cc1cc(C)c2c(c1)C1(C(=O)N2)C2C(=O)N(c3ccc(Br)cc3)C(=O)C2C2CCC[NH+]21,0
CC1(C)CC(N(Cc2ccccc2)C(=S)Nc2ccc(F)cc2F)CC(C)(C)[NH2+]1,0
CCOC(=O)c1c(-c2cccc([N+](=O)[O-])c2)csc1NC(=O)C(C)Oc1cc(C)c(Cl)c(C)c1,0
CC1CCCC(C(=O)N2CCOC3CCCC32)C1[NH3+],0
Cl.Cn1ncc(Cl)c1-c1cc(F)c(C(=O)NC2CNCCC2c2ccc(F)c(F)c2)c(Cl)c1,1
NC(COc1cncc(-c2ccc3cnccc3c2)c1)Cc1c[nH]c2ccccc12,1
CN(C(=O)CNNC1CCS(=O)(=O)C1)C1CCS(=O)(=O)C1,0
CSc1cnc2c(ccc3cnccc32)c1O,1
CCC([NH3+])C(c1cc(Br)cs1)N1CCCCC1CCO,0
CC(NC(=O)CSC1NN=C(C2=c3ccccc3=[NH+]C2)N1C1CC1)c1ccc2c(c1)OCCO2,0
Cc1ccc(C)c(NC(=O)CSc2nnc(-c3ccccc3F)n2Cc2ccccc2)c1,0
O=c1cc(Cn2c(C(F)(F)F)nc3ccccc32)nc2sc3c(n12)CCCC3,0
C[NH2+]C(C)c1cc(Br)ccc1OC(C)C(=O)NC(C)(C)C,0
CC1=NN(C(=O)c2ccc(Cl)cc2)C(=O)C1N=Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,1
CCOC(=O)C1=C(C[NH+]2CCNC(=O)C2)NC(=O)NC1CC,0
Cc1ccc(C)c(NS(=O)(=O)Cc2cccc(C[NH3+])c2)c1,0
CCOc1ccc(Br)cc1S(=O)(=O)Nc1ccc(C(O)=NC2CC(C)(C)[NH2+]C(C)(C)C2)cc1,0
O=C(NCc1cc[nH]n1)NCC1([NH+]2CCSCC2)CCCC1,0
NC(=O)C[NH+]1CCCN(C(=O)c2cc3ccccc3cc2O)CC1,0
CC[NH+](CC)CCCNC(=S)N(CC[NH+](C)C)Cc1cc2c(C)ccc(C)c2[nH]c1=O,0
O=C(NC(=S)NNC(=O)C(c1ccccc1)c1ccccc1)C(Cl)Cl,0
CCN1c2ccc(C(=O)NNC(=O)CC3=c4ccccc4=[NH+]C3)cc2NC1C,0
CC(O)c1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2c1,1
Cc1ccc(S(N)(=O)=O)cc1NC(C)C1CCC[NH+](C)C1,0
CN1CC(Cn2cc(-c3ccc(F)c(C(F)(F)F)c3)nc2C2CCN(c3ncnc(N)c3C(N)=O)CC2)C1,1
Cc1cc(C(=O)c2cc3c(cc2Cl)OCCO3)c(C)o1,0
CC(C)C(C[NH+](C)C)Nc1cc(Cl)ccc1C(N)=S,0
Nc1cccc(-c2cn(CC3CC4CC[NH+]3CC4C(=O)NCc3ccco3)nn2)c1,0
CC1CCc2c(sc3nc(C[NH+](CCN4CCOCC4)CC(O)COC(C)(C)C)[nH]c(=O)c23)C1,0
Cc1sc2nc3n(c(=O)c2c1C)CCC3=Cc1cc(Cl)c2c(c1)OCCCO2,0
CCCCNC(=O)C(c1c(O)cc(O)cc1O)N(Cc1ccco1)C(=O)c1ccc(Cl)cc1,0
CCOC(=O)C1(c2ccccc2)[NH2+]C(c2ccc(O)c(OC)c2)C2C(=O)N(c3ccccc3)C(=O)C21,0
NC(NCCc1cc(Cl)cc(Cl)c1)=[NH+]CC1CCCO1,0
Cc1cc(Br)ccc1NC(=O)NCc1cc[nH+]c(N(C)C)c1,0
CC(C)[NH+]1CCc2c(sc(NC(=O)CCS(=O)(=O)c3ccc(F)cc3)c2C(N)=O)C1,0
NC(=[NH+]CC1CCCO1)SCc1csc(Br)c1,0
O=C(C=Cc1ccco1)Nc1ccc(C(=O)C=Cc2ccc(-c3ccccc3Cl)o2)cc1,0
Cc1cc(C(N)=[NH2+])ccc1N(C)C(C)c1ccccc1Cl,0
CC(=O)NCC1CCC[NH+](CC(=O)NC(=O)NC23CC4CC(CC(C4)C2)C3)C1,0
O=C(CSc1nnc(-c2ccccc2)n1-c1ccccc1)NCC(c1cccs1)[NH+]1CCCC1,0
c1ccc2c(c1)Nc1ncccc1-n1c(-c3ccc(CN4CCC(c5c[nH]c6ccccc56)CC4)cc3)nnc1-2,1
OC(C[NH2+]CC(O)C1CCc2ccccc2O1)C1CCc2ccccc2O1,0
CC(C(=O)NC(c1ccccc1)c1ccccc1)[NH+]1CCC(C(=O)c2ccc3c(c2)OCCO3)CC1,0
COCCNC(=O)CC1c2nc(NC(=O)C(C)(C)C)sc2CC2C(C)(CO)C(O)CCC12C,0
CCOc1ccc(N2C(=O)Nc3ccc(Br)cc3C2(O)C(=O)NCCC[NH+]2CCCC2)cc1,0
COc1ccc(C(=O)OCC(=O)Nc2sccc2C(N)=O)cc1S(=O)(=O)Nc1ccc(C)cc1,0
CN(C)c1ccc(C=C2Oc3c(ccc(O)c3CN3CC[NH+](Cc4ccc5c(c4)OCO5)CC3)C2=O)cc1,0
COc1c(Br)cc(Br)cc1C1NC(=[NH2+])Nc2nc3ccccc3n21,0
Cc1ccc(S(=O)(=O)NCC(O)CN2CCCC3(CCN(c4ncnc(N)c4C4CC4)C3)C2)c(C)c1,1
CC[NH+](CC(=O)Nc1ccc(NC(C)=O)cc1)C(C)C(=O)NC12CC3CC(CC(C3)C1)C2,0
O=C(CSC1NC2SC3=C(CCCC3)C2C(=O)N1c1ccccc1)NN=CC1=c2ccccc2=[NH+]C1,0
CCOc1ccc(NC2=C(Cl)C(=O)c3[nH]ncc3C2=O)cc1,1
COc1cc(CC(N)C(=O)N2CCN(c3ncnc4ccccc34)CC2)cc(OC)c1,1
Cc1c(-c2ccccc2)noc1C1CSCC(C(=O)NC(C)c2ccccc2)[NH2+]1,0
O=C1C2C3C=CC(C3)C2C(=O)N1CC(=O)N1CCSc2ccccc21,0
Cc1ccc(-c2csc(Cn3nc(CC4OCC(=O)O4)c4ccccc4c3=O)n2)cc1,1
COc1ccc(C(Nc2cccc[nH+]2)c2c(NC(=O)c3ccco3)sc(C)c2C)c(OC)c1,0
O=C(NC1CCCc2ccccc21)C1C[NH2+]CC1C(=O)NC1CCc2ccccc21,0
NCC(Cc1ccncc1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1,1
CNC(=O)NC(=O)C(C)SC1NN=C(C2=c3ccccc3=[NH+]C2)N1c1ccc(Cl)cc1,0
CC(C)(C)c1cc(C2CSCC(C(=O)NCc3cccc(Cl)c3)[NH2+]2)cc(C(C)(C)C)c1O,0
CC[NH+]1CCc2c(sc3c2C(O)=NC(c2ccc(O)c(OC)c2)N3)C1,0
COc1ccccc1CNC(=O)C1C[NH2+]CC1C(=O)NC(C)CCc1ccccc1,0
COCC1CCC[NH+]1CC1C[NH+]2CCC1CC2CNC(=S)Nc1ccc(-n2cccn2)cc1,0
CCOC(=O)c1ccc([NH+]=c2oc3c(C)ncc(CO)c3cc2C(=O)Nc2ccccc2F)cc1,0
CNCCn1cc(-c2ccc(F)c(C)c2)nc1C1CCN(c2ncnc(N)c2C#N)CC1,1
CSCCC([NH3+])C(=O)NC(C)C12CC3CC(CC(C3)C1)C2,0
O=C1c2cccc3cccc(c23)C(=O)N1CCC[NH2+]CCCN1C(=O)c2cccc3cccc(c23)C1=O,0
Cc1cc(C)cc(NC(=S)N(CCC2=c3cc(C)ccc3=[NH+]C2C)Cc2ccco2)c1,0
CSC1=CC2CC3COP(=O)(S(=O)(=O)Oc4ccccc4)N[NH+]3CC2C=C1Cc1ccccc1,0
NC(=O)C(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,1
CCCCC(NC(N)=O)C(=O)Nc1ccc(N(C)C2CC[NH+](C)CC2)cc1,0
Cc1cccc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)c1F,1
OCCOC1CC2C(Cl)C1[NH2+]C2(C(F)(F)F)C(F)(F)F,0
Cc1cc(=O)[nH]c(SCC(=O)N2CCC(C(N)=O)([NH+]3CCCCC3)CC2)n1,0
Cc1sc(CNC(N)=[NH+]CC2CCCO2)nc1-c1ccc(Cl)cc1,0
CC(=O)NC1C(Oc2ccc(Cl)cc2)OC2COC(C)(C)OC2C1O,0
COc1cccc(OCc2nnc(SCC(=O)Nc3ccccc3Sc3ccccc3)n2N)c1,0
NC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3ccc(-c4cn[nH]c4)cc23)CC1,1
CCOc1ccc(C2=NC(c3ccc(Cl)cc3)[NH2+]C(c3cc(Br)ccc3O)C2)cc1,0
CCCCC(C)C(=O)N1CC(C(=O)NC2CCCCC2C)C2(CC[NH2+]CC2)C1,0
C[NH+](CCC(=O)Nc1cccc(N)c1)Cc1csc(Br)c1,0
[H]N=C1C(=Cc2ccc(-c3ccc(Cl)cc3)o2)C(=O)N=C2SC=NN21,0
CCOc1cc(C[NH2+]C2CC2)cc(Br)c1OCCC(N)=O,0
CCc1ccc(C2NC(=O)NC(CN3CCC(C(N)=O)([NH+]4CCCCC4)CC3)=C2C(=O)OC)cc1,0
Cn1cc(S(=O)(=O)NC(C[NH+]2CCc3ccccc3C2)C(C)(C)C)cc1C(N)=O,0
C#CC[NH2+]C1CC(c2ccc(F)cc2)N2C(C(=O)OC)Cc3c([nH]c4ccccc34)C2C1,0
COCC[NH+]=C(N)NCC1(c2ccc(Br)cc2)CCOCC1,0
CC1(N2C3CCCC2CC(=O)C3)CCS(=O)(=O)C1,0
CC1Cc2c(NC(=O)CC3CCCCC3)nn(C)c2NC1=O,0
C#CCNC(=O)C(C)Oc1ccc(Br)cc1C(C)[NH2+]CC,0
CCC(=O)Nc1c(C)noc1C=Cc1ccc(S(=O)(=O)Nc2cc(C)cc(C)c2)s1,0
CC(C)CC([NH3+])C(=O)NC1CCCC(OCC(F)(F)F)C1,0
CCCCCCN1C(=O)C(=Cc2c(C)c(C#N)c(=O)n(CCCC)c2N2CC[NH+](C)CC2)SC1=S,0
CCC1(O)C(C)C(c2ccc(N(C)C)cc2)[NH2+]C(c2ccc(N(C)C)cc2)C1C,0
COC(=O)c1ccc([NH+]=c2oc3c(C)ncc(CO)c3cc2C(=O)Nc2ccccc2F)cc1,0
CCC(=O)Nc1ccc(C(C)NC(=O)NCC(O)C[NH+]2CCC(C)CC2)cc1,0
CC1CCC[NH+](C(C)(C)CNC(=O)CNC(=O)C23CC4CC(CC(C4)C2)C3)C1,0
CCNC(=O)NC1(C(=O)NCC(C)[NH+]2CCC(C)CC2)CCCC1,0
COc1cc(-c2[nH+]c3ccccn3c2NC(C)(C)CC(C)(C)C)ccc1OS(=O)(=O)C=Cc1ccccc1,0
CCC(C)C(C)NS(=O)(=O)c1ccc(C#CC[NH3+])c(C)c1,0
Cc1c(Cl)ccc2c1NC(=O)C21[NH2+]C(CC(N)=O)C2C(=O)N(CCc3ccccc3)C(=O)C21,0
CC(=O)c1ccc(S(=O)(=O)N2CC[NH+](CC(=O)Nc3ccccc3Cc3ccccc3)CC2)cc1,0
CC(c1ccc(Cl)cc1)[NH+](C)CC(=O)Nc1ccc(S(N)(=O)=O)cc1,0
Cc1cc(S(N)(=O)=O)cc(NC(=O)C[NH+](C)CCc2ccc(F)cc2)c1C,0
CC[NH+]1CCC(NS(=O)(=O)c2c(N)cc(Br)cc2Br)CC1,0
CC1=NN(C(=O)c2ccc(Cl)cc2)C(=O)C1N=Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,1
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3ccsc3)cn2CCN2CCC2)CC1,1
Cc1ccsc1C(=O)N1CC(C(=O)NC(C(=O)NC(C)(C)C)C(C)C)C2(CC[NH2+]CC2)C1,0
CCC(C)C(NC(=O)C1Cc2ccccc2C[NH2+]1)C(=O)Nc1ccc2c(c1)OCCO2,0
COC(=O)C1Cc2c([nH]c3ccccc23)C2CC([NH2+]Cc3cccs3)CC(C3CCCCC3)N12,0
CC(=O)Nc1ccc(C)c(NC(=O)NCC(c2ccc(C)cc2)[NH+]2CCCC2)c1,0
Cc1ccc(C(C)NC(=O)Nc2cccc(C[NH+]3CCCC3C(N)=O)c2)s1,0
